date,open,high,low,close,volume
2021-06-30,12.0004,12.3848,11.8439,12.2254,6908376
2021-07-01,12.2443,12.4945,12.179,12.4282,5274004
2021-07-02,12.5052,12.5656,12.2807,12.3403,5391499
2021-07-05,12.3483,12.444,12.2952,12.3907,4462053
2021-07-06,12.3672,12.6902,12.2707,12.592,4986467
2021-07-07,12.5791,12.6853,12.4524,12.5585,3474219
2021-07-08,12.5491,12.9011,12.4862,12.8367,4376078
2021-07-09,12.7967,12.9788,12.7226,12.9041,2634454
2021-07-12,12.908,13.0454,12.7353,12.8723,7107536
2021-07-13,12.84,13.0141,12.7976,12.9713,9422609
2021-07-14,12.9082,13.355,12.8716,13.3172,3015441
2021-07-15,13.3231,13.6375,13.237,13.55,5836413
2021-07-16,13.5183,13.8172,13.4776,13.7758,2413140
2021-07-19,13.8181,13.8764,13.7073,13.7654,3866127
2021-07-20,13.7717,14.0624,13.7122,14.0018,4318849
2021-07-21,14.0327,14.1978,13.9332,14.0979,4356940
2021-07-22,14.0414,14.2771,13.9602,14.1949,4724389
2021-07-23,14.1402,14.4496,14.0043,14.3121,7551480
2021-07-26,14.3307,14.4015,14.2893,14.3601,7707741
2021-07-27,14.4392,14.5671,14.31,14.4379,7543257
2021-07-28,14.4695,14.6914,14.3326,14.5536,9925416
2021-07-29,14.5652,14.9776,14.4578,14.868,5452235
2021-07-30,14.981,15.1369,14.9249,15.0805,4362684
2021-08-02,15.0743,15.177,15.0237,15.1263,5144359
2021-08-03,15.156,15.386,15.087,15.3163,4728667
2021-08-04,15.2623,15.4354,15.2032,15.3758,5155714
2021-08-05,15.3825,15.4762,15.2716,15.3652,9448213
2021-08-06,15.3432,15.4801,15.2191,15.3559,3879261
2021-08-09,15.4131,15.4753,15.3452,15.4074,6159749
2021-08-10,15.3779,15.7334,15.2564,15.6101,5521118
2021-08-11,15.5534,15.6285,15.3874,15.4621,3593586
2021-08-12,15.4411,15.5324,15.3531,15.4444,5157730
2021-08-13,15.5207,15.6046,15.459,15.5429,4179528
2021-08-16,15.6748,15.744,15.6251,15.6942,4968630
2021-08-17,15.6063,15.7729,15.4795,15.6457,20003214
2021-08-18,15.6091,15.7263,15.4522,15.5691,2448974
2021-08-19,15.5932,15.8519,15.5002,15.7578,5848772
2021-08-20,15.7326,15.8324,15.6034,15.7029,6477543
2021-08-23,15.7846,15.8519,15.5348,15.6014,4586335
2021-08-24,15.623,15.7624,15.3723,15.5106,6760541
2021-08-25,15.297,15.5661,15.2435,15.5119,9744275
2021-08-26,15.4883,15.6022,15.4152,15.5289,7010371
2021-08-27,15.5275,15.6349,15.3083,15.4149,4263231
2021-08-30,15.5744,15.7394,15.0441,15.2052,6719928
2021-08-31,15.2152,15.4001,15.129,15.3133,7170053
2021-09-01,15.3741,15.4443,15.1556,15.2251,4581380
2021-09-02,15.28,15.3872,15.0564,15.1628,6086272
2021-09-03,15.0623,15.4785,14.9118,15.3255,6759584
2021-09-06,15.4442,15.556,15.2807,15.3922,5465165
2021-09-07,15.4181,15.5552,15.3244,15.4613,3150045
2021-09-08,15.4368,15.6472,15.2693,15.4792,6446151
2021-09-09,15.381,15.6014,15.2973,15.517,10157449
2021-09-10,15.5932,15.6551,15.3432,15.4044,13020048
2021-09-13,15.4338,15.6017,15.3696,15.5371,4397326
2021-09-14,15.4858,15.6607,15.2227,15.3965,5491789
2021-09-15,15.3871,15.4864,15.3217,15.4209,6600348
2021-09-16,15.3493,15.3929,15.2962,15.3397,4000894
2021-09-17,15.296,15.4473,15.2215,15.3724,3439241
2021-09-20,15.3461,15.4638,15.2542,15.3717,9312654
2021-09-21,15.366,15.5165,14.9408,15.0886,3546540
2021-09-22,15.08,15.217,14.7144,14.8493,8586978
2021-09-23,14.9081,15.0154,14.8456,14.9527,2674533
2021-09-24,14.8943,14.9398,14.7834,14.8287,6839739
2021-09-27,14.9104,15.0036,14.4655,14.5565,1780371
2021-09-28,14.639,14.7533,14.4716,14.5855,3666139
2021-09-29,14.5293,14.6093,14.3147,14.394,4361592
2021-09-30,14.477,14.5724,14.2229,14.3172,3779961
2021-10-01,14.3802,14.4844,14.1836,14.2872,3658897
2021-10-04,14.2003,14.2508,14.0151,14.0651,5211168
2021-10-05,14.0878,14.187,14.0086,14.1077,6385664
2021-10-06,14.1177,14.231,13.8305,13.9424,8958616
2021-10-07,13.9069,14.0274,13.8683,13.9885,4354053
2021-10-08,14.0313,14.1916,13.8389,13.9989,4919341
2021-10-11,14.058,14.1452,13.9484,14.0353,4375838
2021-10-12,14.0222,14.1281,13.9804,14.0861,3056296
2021-10-13,14.1571,14.2965,14.0236,14.1629,10084590
2021-10-14,14.2251,14.2858,14.0784,14.1388,7378680
2021-10-15,14.1758,14.3043,13.9987,14.1267,6314080
2021-10-18,14.2406,14.3569,14.0941,14.2103,3072240
2021-10-19,14.2799,14.498,14.215,14.4323,4457783
2021-10-20,14.4309,14.7621,14.3003,14.6297,6111408
2021-10-21,14.6273,14.8086,14.5672,14.7479,4358104
2021-10-22,14.7204,14.8899,14.6405,14.8095,7530048
2021-10-25,14.775,14.9042,14.6294,14.7584,7017887
2021-10-26,14.8258,14.953,14.7328,14.8598,2979444
2021-10-27,14.8559,15.0207,14.2904,14.4506,1937911
2021-10-28,14.4067,14.5688,14.2841,14.4459,5319868
2021-10-29,14.4181,14.5089,14.3008,14.3915,6736158
2021-11-01,14.3175,14.3775,14.2551,14.3152,4568930
2021-11-02,14.3152,14.5437,14.1641,14.3918,11761185
2021-11-03,14.432,14.5849,14.1336,14.2848,3516652
2021-11-04,14.3298,14.4122,14.0551,14.1365,5543512
2021-11-05,14.218,14.3185,14.1161,14.2166,10810699
2021-11-08,14.2052,14.29,14.1337,14.2184,7891802
2021-11-09,14.1864,14.4141,14.0906,14.3174,5606177
2021-11-10,14.2429,14.3002,14.192,14.2493,3413401
2021-11-11,14.3733,14.4447,14.1752,14.2459,2834209
2021-11-12,14.1706,14.2122,14.1249,14.1665,3797635
2021-11-15,14.0493,14.1521,13.8982,14.0006,5585050
2021-11-16,14.0149,14.0782,13.7738,13.8363,6395439
2021-11-17,13.8487,14.2153,13.7942,14.1595,4967215
2021-11-18,14.0861,14.2499,14.0174,14.1807,5594165
2021-11-19,14.2227,14.2816,14.0847,14.1432,4971513
2021-11-22,14.1663,14.2152,13.7348,13.7824,7157138
2021-11-23,13.7507,13.8749,13.6521,13.776,8963274
2021-11-24,13.8472,13.9116,13.503,13.5661,4780979
2021-11-25,13.5881,13.6517,13.5033,13.5668,4819498
2021-11-26,13.5796,13.6895,13.3781,13.4873,3332637
2021-11-29,13.5177,13.5545,13.2251,13.2612,3179277
2021-11-30,13.1671,13.3438,13.1005,13.2766,5256911
2021-12-01,13.2705,13.4022,13.0236,13.1541,6465729
2021-12-02,13.1352,13.1979,12.9461,13.0082,7898036
2021-12-03,13.0244,13.0628,12.8643,12.9023,9902224
2021-12-06,12.8711,12.994,12.6254,12.7471,1783101
2021-12-07,12.7705,12.873,12.5437,12.6452,6383440
2021-12-08,12.7606,12.8607,12.4656,12.5642,6691861
2021-12-09,12.5878,12.7549,12.4702,12.6369,5508228
2021-12-10,12.6445,12.7535,12.3255,12.4327,2579277
2021-12-13,12.4609,12.5197,12.4174,12.4762,4208063
2021-12-14,12.4568,12.5076,12.3601,12.4108,8689566
2021-12-15,12.4215,12.4757,12.1939,12.2474,6009946
2021-12-16,12.2609,12.4676,12.175,12.3808,3943406
2021-12-17,12.4,12.5373,12.3306,12.4676,10400850
2021-12-20,12.4099,12.784,12.2985,12.6703,4058522
2021-12-21,12.6602,12.7876,12.4949,12.622,6070303
2021-12-22,12.6175,12.8661,12.5457,12.7933,4363032
2021-12-23,12.7506,12.9062,12.6838,12.8389,3769503
2021-12-24,12.8625,12.9907,12.7459,12.8739,9652253
2021-12-27,12.8791,13.1544,12.7127,12.9866,3126535
2021-12-28,13.0068,13.0747,12.9695,13.0373,4215669
2021-12-29,13.0277,13.1756,12.9496,13.0972,4908231
2021-12-30,13.097,13.2472,12.9728,13.1227,7058441
2021-12-31,13.1965,13.3337,13.162,13.2989,4254044
2022-01-03,13.3752,13.41,13.2589,13.2934,4372290
2022-01-04,13.3312,13.4824,13.2521,13.4028,8424746
2022-01-05,13.3747,13.5404,13.2567,13.422,10652182
2022-01-06,13.4762,13.5246,13.4171,13.4654,5712672
2022-01-07,13.5544,13.6031,13.3692,13.4173,8877767
2022-01-10,13.4805,13.616,13.218,13.3522,3998007
2022-01-11,13.3837,13.4251,13.1522,13.193,4940785
2022-01-12,13.1913,13.2292,13.1164,13.1542,7049161
2022-01-13,13.141,13.2698,12.7944,12.921,3717093
2022-01-14,12.8171,12.8738,12.7837,12.8404,6542148
2022-01-17,12.8834,13.0139,12.8312,12.9614,6611773
2022-01-18,12.8698,13.1301,12.7353,12.9943,3935273
2022-01-19,12.9348,13.0491,12.7783,12.8922,6026949
2022-01-20,12.93,13.1183,12.727,12.9152,7294724
2022-01-21,12.9652,13.0137,12.6405,12.688,5976495
2022-01-24,12.6442,12.8604,12.5169,12.7322,3441434
2022-01-25,12.7383,12.8946,12.4868,12.6418,5322270
2022-01-26,12.5802,12.6879,12.4685,12.5761,4487046
2022-01-27,12.6247,12.6839,12.2976,12.3556,7076658
2022-01-28,12.2821,12.3633,12.0805,12.1609,6093157
2022-01-31,12.1216,12.1731,11.8056,11.856,9824334
2022-02-01,11.8879,11.942,11.8173,11.8714,5251899
2022-02-02,11.8655,12.0726,11.7792,11.9854,4545658
2022-02-03,12.0295,12.0611,11.8007,11.8317,5731612
2022-02-04,11.7995,11.8956,11.7432,11.8391,6591858
2022-02-07,11.7954,12.043,11.7631,12.0101,4351639
2022-02-08,11.9864,12.0657,11.9543,12.0335,4534758
2022-02-09,12.0856,12.1485,12.0186,12.0815,3616926
2022-02-10,12.1541,12.2722,12.0598,12.1776,7317966
2022-02-11,12.1258,12.3722,12.0895,12.3352,6164530
2022-02-14,12.3454,12.6042,12.2867,12.5446,2836739
2022-02-15,12.5212,12.9063,12.4066,12.7892,4790890
2022-02-16,12.8037,13.0885,12.6434,12.9267,8063895
2022-02-17,12.9879,13.043,12.8542,12.9089,7812095
2022-02-18,12.897,13.1158,12.7781,12.996,4480911
2022-02-21,13.0708,13.2106,12.629,12.7656,2853118
2022-02-22,12.7003,12.9284,12.5822,12.8092,8672716
2022-02-23,12.7427,12.8109,12.5474,12.6149,2444569
2022-02-24,12.5857,12.8035,12.5533,12.7706,5305977
2022-02-25,12.8002,13.0477,12.7346,12.9812,3752838
2022-02-28,12.9471,13.0512,12.9113,13.0153,8121859
2022-03-01,13.0037,13.1135,12.9607,13.0702,8022349
2022-03-02,13.1308,13.1645,13.0973,13.1309,3583929
2022-03-03,13.0771,13.2351,12.9179,13.0759,7664219
2022-03-04,13.0784,13.2079,13.0168,13.146,5102177
2022-03-07,13.1808,13.4654,13.1044,13.3878,8578962
2022-03-08,13.4751,13.6665,13.2988,13.49,4355212
2022-03-09,13.5428,13.6738,13.4953,13.626,3267441
2022-03-10,13.647,13.8882,13.5706,13.8109,9606285
2022-03-11,13.9176,13.9756,13.8045,13.8623,4660853
2022-03-14,13.8645,13.949,13.802,13.8865,4785866
2022-03-15,13.8085,13.8925,13.7622,13.8462,6085707
2022-03-16,13.8708,13.9537,13.6791,13.7614,4478307
2022-03-17,13.7569,13.8571,13.5556,13.6551,6846739
2022-03-18,13.6827,13.8127,13.3336,13.4614,7260123
2022-03-21,13.4941,13.5482,13.3083,13.362,5020847
2022-03-22,13.2561,13.4781,13.2141,13.4355,10037143
2022-03-23,13.3347,13.4596,13.2852,13.4098,12925910
2022-03-24,13.5137,13.6339,13.4334,13.5533,2217232
2022-03-25,13.5639,13.7052,13.5158,13.6569,7588557
2022-03-28,13.6314,13.8932,13.5708,13.8317,4136347
2022-03-29,13.8992,14.0279,13.5922,13.7192,2837094
2022-03-30,13.7274,13.8857,13.6733,13.8313,4720966
2022-03-31,13.7749,13.9545,13.7334,13.9126,7327159
2022-04-01,13.9248,14.0279,13.7284,13.8309,4157250
2022-04-04,13.8402,13.891,13.5237,13.5735,2645537
2022-04-05,13.5447,13.6259,13.3141,13.3944,9220953
2022-04-06,13.322,13.4286,13.0772,13.1827,5144199
2022-04-07,13.0832,13.1478,12.9721,13.0365,6118994
2022-04-08,13.0876,13.1697,12.8941,12.9756,5396490
2022-04-11,13.0042,13.063,12.8829,12.9414,3338979
2022-04-12,12.8798,13.1757,12.804,13.0985,4093059
2022-04-13,13.1307,13.2303,13.0732,13.1726,5861469
2022-04-14,13.1999,13.3854,13.1469,13.3319,5493294
2022-04-15,13.3218,13.537,13.2273,13.4416,6721796
2022-04-18,13.4379,13.5165,13.3022,13.3804,6452094
2022-04-19,13.348,13.6196,13.2989,13.5697,2436081
2022-04-20,13.5419,13.8354,13.4886,13.7811,4994844
2022-04-21,13.8472,13.9667,13.7343,13.8537,9514792
2022-04-22,13.8,14.0616,13.7008,13.9614,4559116
2022-04-25,13.9706,14.3289,13.9308,14.2881,2518588
2022-04-26,14.2658,14.8673,14.1462,14.7437,7100085
2022-04-27,14.8043,14.8735,14.588,14.6565,17635143
2022-04-28,14.6405,14.934,14.5682,14.8607,7287624
2022-04-29,14.8167,15.2055,14.6066,14.993,5972613
2022-05-02,14.9746,15.142,14.7267,14.8932,7815949
2022-05-03,14.8347,14.875,14.6431,14.683,4229991
2022-05-04,14.6209,14.793,14.3506,14.5216,9353164
2022-05-05,14.5477,14.7103,14.1589,14.319,7552233
2022-05-06,14.4221,14.5002,14.0324,14.1088,4942043
2022-05-09,14.192,14.3596,13.8849,14.0509,9623947
2022-05-10,14.028,14.0714,13.9264,13.9696,4796802
2022-05-11,13.9372,14.0434,13.6852,13.7903,3234578
2022-05-12,13.6728,13.7786,13.4268,13.5315,7123416
2022-05-13,13.4693,13.5794,13.2873,13.3968,6560524
2022-05-16,13.3554,13.5702,13.0704,13.2842,9100145
2022-05-17,13.2561,13.3197,13.0526,13.1156,3964964
2022-05-18,13.2189,13.2615,12.8744,12.9161,2477536
2022-05-19,12.9141,12.9564,12.7697,12.8116,9788865
2022-05-20,12.8013,13.1041,12.7211,13.0225,3676935
2022-05-23,13.0083,13.0577,12.7781,12.8269,13112698
2022-05-24,12.8612,13.2343,12.7719,13.143,5007925
2022-05-25,13.0787,13.2858,13.0291,13.2357,4721111
2022-05-26,13.147,13.5212,13.0809,13.4536,6495830
2022-05-27,13.4342,13.5888,13.297,13.4514,3783218
2022-05-30,13.4613,13.5764,13.3521,13.4672,5864718
2022-05-31,13.4769,13.521,13.3296,13.3733,3357349
2022-06-01,13.4727,13.5513,13.4276,13.5062,2111015
2022-06-02,13.5389,13.5854,13.4707,13.5172,3116383
2022-06-03,13.4466,13.6189,13.3285,13.5003,7424142
2022-06-06,13.443,13.5978,13.2277,13.3817,2124674
2022-06-07,13.4741,13.5228,13.0826,13.1301,4627646
2022-06-08,13.2164,13.3334,12.8544,12.9692,6162305
2022-06-09,13.0432,13.1221,12.7982,12.8762,7180718
2022-06-10,12.9158,13.0073,12.769,12.86,5393692
2022-06-13,12.7828,12.8441,12.6596,12.7206,4309596
2022-06-14,12.732,12.9287,12.5489,12.7454,8647235
2022-06-15,12.7392,13.0863,12.6848,13.0307,2900492
2022-06-16,13.0054,13.2299,12.9014,13.1249,3938125
2022-06-17,13.1353,13.379,13.0004,13.243,3703267
2022-06-20,13.3441,13.4221,13.0843,13.1612,7369605
2022-06-21,13.1795,13.3429,13.0747,13.2377,6992382
2022-06-22,13.2934,13.459,13.252,13.4172,8493523
2022-06-23,13.3699,14.0137,13.2674,13.907,4435778
2022-06-24,13.8652,14.3123,13.7642,14.2088,5197719
2022-06-27,14.3144,14.5229,14.2065,14.4142,3788761
2022-06-28,14.4268,14.4731,14.3706,14.4169,6899799
2022-06-29,14.4478,14.5506,14.3871,14.4898,5122563
2022-06-30,14.3999,14.7983,14.3054,14.7018,8160711
2022-07-01,14.5764,15.0466,14.4552,14.9225,8826618
2022-07-04,14.8996,15.2186,14.7517,15.069,5009085
2022-07-05,15.2358,15.3321,15.1867,15.2829,7870196
2022-07-06,15.3097,15.9287,15.1391,15.7532,4576661
2022-07-07,15.6985,16.215,15.5871,16.1008,4258236
2022-07-08,16.0337,16.2751,15.9802,16.221,5421151
2022-07-11,16.1004,16.392,15.9619,16.2523,5675082
2022-07-12,16.3334,16.7526,16.2756,16.6935,3356550
2022-07-13,16.742,16.8559,16.6533,16.7671,4112943
2022-07-14,16.6079,16.7286,16.5585,16.679,4261959
2022-07-15,16.8263,16.8851,16.5953,16.6535,13049355
2022-07-18,16.6454,16.8946,16.561,16.8094,6035733
2022-07-19,16.8992,17.1316,16.7468,16.9785,10084198
2022-07-20,16.916,17.0266,16.7147,16.8247,7444958
2022-07-21,16.7803,16.8778,16.6193,16.7165,3117956
2022-07-22,16.6817,16.937,16.5364,16.7908,2584830
2022-07-25,16.7534,17.0712,16.6342,16.9506,5107379
2022-07-26,16.8175,17.2572,16.7392,17.1773,4466643
2022-07-27,17.2107,17.4722,17.1302,17.3908,7972859
2022-07-28,17.3689,17.495,17.2399,17.366,13170128
2022-07-29,17.3304,17.4822,17.1037,17.2548,5509701
2022-08-01,17.247,17.5741,17.1703,17.4963,4124283
2022-08-02,17.4412,17.8219,17.2108,17.5895,9839921
2022-08-03,17.5652,18.179,17.413,18.0228,7345673
2022-08-04,18.1138,18.3893,17.9832,18.2576,6324255
2022-08-05,18.274,18.5333,18.1358,18.3942,6026678
2022-08-08,18.348,18.9754,18.1797,18.8029,7124316
2022-08-09,18.8536,18.9669,18.7389,18.8522,5198860
2022-08-10,18.7854,19.0867,18.7254,19.0259,8692280
2022-08-11,19.0539,19.2465,18.9603,19.1524,4910002
2022-08-12,19.2068,19.2609,19.1371,19.1912,1687410
2022-08-15,19.2317,19.3416,19.0523,19.1618,8308879
2022-08-16,19.2203,19.639,19.0865,19.5032,4003507
2022-08-17,19.5396,19.9245,19.389,19.7721,4283842
2022-08-18,19.7886,20.07,19.6884,19.9689,8612351
2022-08-19,19.9965,20.225,19.7999,20.0281,5704533
2022-08-22,20.0726,20.2259,19.9121,20.0653,13129785
2022-08-23,20.0731,20.2374,19.6758,19.8382,5099454
2022-08-24,19.5731,19.6491,19.5123,19.5883,4317910
2022-08-25,19.5976,19.7059,19.2501,19.357,6763248
2022-08-26,19.2631,19.4235,19.024,19.1837,5110678
2022-08-29,19.1955,19.3329,19.0634,19.2007,8266153
2022-08-30,19.2214,19.2838,18.935,18.9967,3231154
2022-08-31,19.0534,19.2508,18.5868,18.7813,8141900
2022-09-01,18.8221,18.9592,18.7355,18.8723,4995403
2022-09-02,18.7696,19.3379,18.647,19.2123,3410689
2022-09-05,19.1971,19.4418,19.1251,19.3692,6603174
2022-09-06,19.3563,19.637,19.2494,19.5292,6593662
2022-09-07,19.5017,19.7052,19.4135,19.6164,6661973
2022-09-08,19.605,20.1723,19.4462,20.0103,10963265
2022-09-09,19.975,20.5343,19.8804,20.4375,4558208
2022-09-12,20.4077,20.4951,20.233,20.3199,6018631
2022-09-13,20.2564,20.3302,19.8847,19.9573,8726868
2022-09-14,20.0271,20.1871,19.8817,20.0416,4112630
2022-09-15,20.0139,20.2089,19.7926,19.9874,3839781
2022-09-16,19.8167,19.8864,19.6169,19.6862,6891256
2022-09-19,19.6936,19.9752,19.5862,19.8669,7024664
2022-09-20,19.9089,20.4515,19.7935,20.3336,7512387
2022-09-21,20.2941,20.5094,20.0431,20.258,7064691
2022-09-22,20.218,20.661,20.1136,20.5549,4074264
2022-09-23,20.6244,20.9161,20.4848,20.7755,4091564
2022-09-26,20.5901,21.0709,20.511,20.9902,10753597
2022-09-27,21.1318,21.2823,20.9372,21.0874,5707697
2022-09-28,21.1243,21.6389,21.0056,21.518,3621549
2022-09-29,21.517,21.8472,21.4629,21.7924,13516854
2022-09-30,21.7794,21.9903,21.7129,21.9232,5195941
2022-10-03,22.0353,22.1457,21.9179,22.0283,5739086
2022-10-04,21.9422,22.0698,21.6887,21.8156,4022220
2022-10-05,21.7475,22.2283,21.5672,22.0456,8810436
2022-10-06,21.9232,22.3148,21.7849,22.1749,7333977
2022-10-07,22.182,22.6934,22.0593,22.5684,4160541
2022-10-10,22.7138,22.8272,22.4114,22.5238,3114117
2022-10-11,22.5296,22.5912,22.1211,22.1817,8563720
2022-10-12,22.0257,22.5784,21.847,22.3967,4505864
2022-10-13,22.5191,22.8007,22.2713,22.5525,7219594
2022-10-14,22.5879,22.7266,22.1587,22.2956,5264729
2022-10-17,22.2933,22.7714,22.1135,22.5892,3767999
2022-10-18,22.5243,22.651,22.1503,22.2756,4711322
2022-10-19,22.1696,22.6558,21.9588,22.4424,4329217
2022-10-20,22.4733,22.6632,22.4107,22.6002,6774453
2022-10-21,22.6594,22.7922,22.5201,22.6529,4379803
2022-10-24,22.7567,22.9483,22.5948,22.7862,4777034
2022-10-25,22.8315,22.9556,22.5737,22.6971,4122756
2022-10-26,22.7849,22.9624,22.4776,22.654,8397161
2022-10-27,22.6463,23.1126,22.4777,22.9418,5166101
2022-10-28,22.8948,22.9794,22.7414,22.8257,4684337
2022-10-31,22.8357,23.0377,22.4898,22.6904,10620585
2022-11-01,22.8005,22.8971,22.7362,22.8327,7318042
2022-11-02,23.0629,23.317,22.6375,22.8898,4068858
2022-11-03,22.878,22.9545,22.672,22.7481,2425707
2022-11-04,22.6729,22.8785,22.342,22.5464,6189540
2022-11-07,22.4051,22.7715,22.3416,22.7071,5699983
2022-11-08,22.8369,23.0941,22.7326,22.9891,8162336
2022-11-09,22.9259,23.1404,22.8632,23.0773,5849963
2022-11-10,23.0652,23.3478,22.6747,22.956,6032937
2022-11-11,22.8718,23.2521,22.7848,23.1639,3851848
2022-11-14,23.1051,23.4189,22.8358,23.1491,5311315
2022-11-15,23.1201,23.4814,22.7707,23.1318,5394668
2022-11-16,23.1137,23.3145,22.7212,22.9203,4029840
2022-11-17,22.8506,23.1128,22.7011,22.9625,2861478
2022-11-18,22.9058,23.057,22.7743,22.9254,3553167
2022-11-21,22.8134,22.8894,22.6612,22.7369,11245355
2022-11-22,22.7953,22.9228,22.682,22.8095,4565293
2022-11-23,22.8085,22.9446,22.5194,22.6546,5014800
2022-11-24,22.676,22.8194,21.945,22.0846,3814457
2022-11-25,22.1058,22.2089,21.7734,21.8755,9471186
2022-11-28,21.7456,21.8179,21.2316,21.3025,6693452
2022-11-29,21.1809,21.2926,21.1134,21.225,1762864
2022-11-30,21.2613,21.3205,21.1585,21.2176,4681613
2022-12-01,21.0447,21.2616,20.9451,21.1615,3384261
2022-12-02,21.2396,21.5634,21.0547,21.3774,5178579
2022-12-05,21.3178,21.4896,21.1333,21.305,5948825
2022-12-06,21.2409,21.4147,21.0911,21.2648,4584812
2022-12-07,21.2429,21.38,21.0588,21.1956,2523443
2022-12-08,21.4062,21.5739,20.871,21.0357,8313095
2022-12-09,21.026,21.1967,20.8637,21.0343,5593381
2022-12-12,21.0466,21.4488,20.9818,21.3829,6020832
2022-12-13,21.3333,21.8861,21.1663,21.7161,2779274
2022-12-14,21.6604,22.0273,21.4831,21.8484,9289632
2022-12-15,21.7159,22.19,21.5431,22.0149,7070226
2022-12-16,22.125,22.4911,22.0402,22.4051,4346058
2022-12-19,22.3629,22.4525,22.1661,22.2553,5453880
2022-12-20,22.2971,22.4613,21.9989,22.1621,3682377
2022-12-21,22.2203,22.3227,21.9038,22.0052,3738046
2022-12-22,21.9649,22.1413,21.6161,21.7912,2761841
2022-12-23,21.8318,22.0742,21.685,21.9268,5824046
2022-12-26,21.9321,22.0388,21.4268,21.5316,2889803
2022-12-27,21.5089,21.8475,21.4175,21.7551,2874793
2022-12-28,21.8256,21.9371,21.2382,21.3473,10591523
2022-12-29,21.3654,21.5445,20.8503,21.0266,12573731
2022-12-30,21.0344,21.5561,20.7791,21.2976,6421054
2023-01-02,21.2794,21.4368,20.6532,20.8071,5874056
2023-01-03,20.6703,20.8168,20.326,20.4711,3627984
2023-01-04,20.5062,20.6555,20.2238,20.3722,4829925
2023-01-05,20.3883,20.476,20.164,20.2511,3992587
2023-01-06,20.3796,20.6607,20.2948,20.5751,6458669
2023-01-09,20.5951,20.9254,20.4203,20.7493,6625130
2023-01-10,20.5593,21.0788,20.4946,21.0126,9509214
2023-01-11,21.0462,21.1686,20.952,21.0743,3676492
2023-01-12,21.1869,21.2768,20.7903,20.8788,3930919
2023-01-13,20.9193,20.977,20.6183,20.6753,10110159
2023-01-16,20.454,20.7885,20.3196,20.6529,8471838
2023-01-17,20.6464,20.7786,20.1524,20.2823,6025303
2023-01-18,20.279,20.5617,20.1601,20.442,3919038
2023-01-19,20.4969,20.6845,20.2858,20.4731,4554269
2023-01-20,20.4285,20.656,20.2291,20.4563,11027223
2023-01-23,20.4684,20.6869,20.3538,20.5717,4955578
2023-01-24,20.6003,21.1572,20.4098,20.9633,3310696
2023-01-25,20.8583,21.6144,20.558,21.3076,2117904
2023-01-26,21.3682,21.6851,21.0697,21.3863,5915068
2023-01-27,21.3484,21.4471,21.2186,21.3173,6500493
2023-01-30,21.2173,21.5157,21.1005,21.3979,4802298
2023-01-31,21.4038,21.502,21.1897,21.2874,7578997
2023-02-01,21.3871,21.4867,21.1204,21.2192,2316063
2023-02-02,21.1897,21.7731,21.0805,21.6616,10195995
2023-02-03,21.7671,21.8658,21.5735,21.6718,7004101
2023-02-06,21.8708,22.1118,21.4365,21.6753,5614899
2023-02-07,21.6716,21.9682,21.5676,21.8632,5498335
2023-02-08,21.9398,22.0433,21.8374,21.9409,8944736
2023-02-09,21.9992,22.2738,21.8369,22.1108,4455878
2023-02-10,22.1536,22.2939,22.0765,22.2166,3483759
2023-02-13,22.2285,22.8395,22.1078,22.7162,5806652
2023-02-14,22.6235,23.2274,22.4904,23.0915,9869724
2023-02-15,22.9774,23.6066,22.8023,23.428,5660873
2023-02-16,23.4629,23.5266,23.1526,23.2156,4837718
2023-02-17,23.0554,23.2426,22.8282,23.0152,2993968
2023-02-20,23.0045,23.2169,22.5626,22.7729,7190064
2023-02-21,22.8191,22.9678,22.4572,22.6045,5124318
2023-02-22,22.5059,22.6707,22.4288,22.5934,2890623
2023-02-23,22.6264,22.9687,22.424,22.7651,2993415
2023-02-24,22.8105,23.0991,22.6221,22.9099,5321968
2023-02-27,22.9359,23.0006,22.8235,22.8881,3999357
2023-02-28,22.9579,23.1127,22.5961,22.7495,8942089
2023-03-01,22.6188,23.0523,22.5404,22.9726,4961462
2023-03-02,22.8469,23.1495,22.5939,22.8959,3066740
2023-03-03,22.8874,23.0908,22.7102,22.9134,8318747
2023-03-06,22.8418,23.0519,22.6887,22.8983,6103909
2023-03-07,22.9589,23.0631,22.2801,22.3816,5930668
2023-03-08,22.3674,22.5182,22.2407,22.3913,7027760
2023-03-09,22.1893,22.4108,22.0904,22.3114,4465130
2023-03-10,22.3239,22.5975,22.2029,22.4758,2904524
2023-03-13,22.5121,22.6401,22.239,22.3662,6060670
2023-03-14,22.4025,22.5897,22.2914,22.4782,3320097
2023-03-15,22.5872,22.8507,22.0835,22.3442,6232732
2023-03-16,22.3714,22.4506,22.1714,22.2501,6916279
2023-03-17,22.2097,22.4748,22.0732,22.3375,5286992
2023-03-20,22.2431,22.3863,22.1637,22.3067,4149656
2023-03-21,22.1966,22.363,21.9455,22.1113,7109102
2023-03-22,22.0801,22.2952,21.8369,22.0517,4649128
2023-03-23,21.9513,22.5504,21.8114,22.4075,5753964
2023-03-24,22.4014,22.888,22.1272,22.6112,7817902
2023-03-27,22.6054,23.0596,22.5467,22.9999,2309618
2023-03-28,23.0954,23.5212,23.0322,23.4571,4224954
2023-03-29,23.4813,23.7587,23.2695,23.5462,5234012
